Ticker,Timestamp,Price,Pivot,Ext%,Intraday_RVOL,Verdict
UNOMINDA,11:17:40,Master Terminal,1222.5,1219.5,0.25,8.83,0.19,⚠️ FAKEOUT TRAP (Selling Wick),1222.5,1190.6,1277.3,1335.11,ATR Estimate,4.5,9.2,1.72,7,8557.5,223.3,17.11,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.5/10,4.5/10,
JSWSTEEL,11:27:12,Master Terminal,1293.3,1293.2,0.01,5.31,0.11,🔥 VALID BREAKOUT,1293.3,1267.59,1344.41,1395.62,ATR Estimate,4.0,7.9,1.99,7,9053.1,179.97,18.11,⚠️ Units capped at 20% concentration limit.,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,6.1/10,7.1/10,
METROPOLIS,11:38:04,Emerging Leaders (Weekly),587.3,585.38,0.33,2.18,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),587.3,565.13,625.89,666.4,ATR Estimate,6.6,13.5,1.74,11,6460.3,243.87,12.92,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.1/10,10.0/10,
WOCKPHARMA,11:53:25,Master Terminal,2064.0,2059.0,0.24,3.09,0.36,🔥 VALID BREAKOUT,2064.0,2001.76,2173.48,2287.96,ATR Estimate,5.3,10.9,1.76,4,8256.0,248.96,16.51,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.3/10,4.6/10,
SONACOMS,12:54:35,Hybrid Alpha (SOVEREIGN_ALPHA_V24),790.75,787.05,0.47,2.12,0.13,⚠️ FAKEOUT TRAP (Selling Wick),790.75,767.37,826.4,865.75,ATR Estimate,4.5,9.5,1.52,10,7907.5,233.8,15.82,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.4/10,7.0/10,90.3
SONACOMS,13:02:45,Hybrid Alpha (SOVEREIGN_ALPHA_V24),791.75,789.1,0.34,2.55,0.14,🔥 VALID BREAKOUT,791.75,769.37,828.55,868.01,ATR Estimate,4.6,9.6,1.64,11,8709.25,246.18,17.42,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.4/10,7.0/10,90.3
JAMNAAUTO,13:49:29,Master Terminal,143.48,143.24,0.17,2.04,0.77,🔥 VALID BREAKOUT,143.48,138.7,152.32,161.4,ATR Estimate,6.2,12.5,1.85,52,7460.96,248.56,14.92,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.6/10,6.4/10,
GLAND,14:48:30,Master Terminal,2591.9,2586.0,0.23,2.03,0.47,⚠️ FAKEOUT TRAP (Selling Wick),2591.9,2506.61,2744.78,2903.56,ATR Estimate,5.9,12.0,1.79,2,5183.8,170.58,10.37,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.3/10,4.9/10,
ELGIEQUIP,14:48:32,Master Terminal,595.0,590.6,0.75,2.34,0.5,⚠️ BREAKOUT EXTENDED,595.0,574.83,622.14,653.68,ATR Estimate,4.6,9.9,1.35,12,7140.0,242.04,14.28,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.0/10,5.3/10,
ELGIEQUIP,14:49:48,Master Terminal,593.1,590.6,0.42,3.13,0.51,🔥 VALID BREAKOUT,593.1,574.83,622.14,653.68,ATR Estimate,4.9,10.2,1.59,13,7710.3,237.51,15.42,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.0/10,5.3/10,
HINDALCO,14:58:51,Emerging Leaders (Weekly),1015.0,1012.84,0.21,2.09,Bypassed (Mature Base),🔥 VALID BREAKOUT,1015.0,994.2,1050.11,1087.39,ATR Estimate,3.5,7.1,1.69,9,9135.0,187.2,18.27,⚠️ Units capped at 20% concentration limit.,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.8/10,8.6/10,
HINDALCO,15:04:07,Emerging Leaders (Weekly),1015.4,1012.84,0.25,1.96,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),1015.4,994.2,1050.11,1087.39,ATR Estimate,3.4,7.1,1.64,9,9138.6,190.8,18.28,⚠️ Units capped at 20% concentration limit.,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.8/10,8.6/10,
JINDALSAW,15:14:52,Master Terminal,266.0,265.0,0.38,7.49,0.31,🔥 VALID BREAKOUT,266.0,254.98,285.03,305.07,ATR Estimate,7.2,14.7,1.73,22,5852.0,242.44,11.7,,3 Trading Days,Hard review at 9 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.3/10,6.4/10,
HINDALCO,15:14:57,Emerging Leaders (Weekly),1017.4,1012.84,0.45,2.26,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,1017.4,994.2,1050.11,1087.39,ATR Estimate,3.2,6.9,1.41,9,9156.6,208.8,18.31,⚠️ Units capped at 20% concentration limit.,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.8/10,8.6/10,
ASTERDM,12:39:20,Master Terminal,850.55,843.35,0.85,2.47,0.91,⚠️ BREAKOUT EXTENDED,850.55,821.25,887.54,931.73,ATR Estimate,4.3,9.5,1.26,8,6804.4,234.4,13.61,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.3/10,4.0/10,
JSWSTEEL,13:03:16,Master Terminal,1305.2,1304.4,0.06,1.83,0.61,🔥 VALID BREAKOUT,1305.2,1279.23,1354.75,1405.1,ATR Estimate,3.8,7.7,1.91,7,9136.4,181.79,18.27,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.1/10,5.3/10,
DATAMATICS,13:07:47,Master Terminal,856.75,854.95,0.21,13.36,0.2,🔥 VALID BREAKOUT,856.75,829.3,906.25,957.54,ATR Estimate,5.8,11.8,1.8,9,7710.75,247.05,15.42,,4–6 Days,Reassess at 16 trading days.,Tier 1 — Ready to Monitor Daily,5.2/10,6.5/10,
DATAMATICS,13:12:13,Master Terminal,863.15,854.95,0.96,10.43,0.22,⚠️ BREAKOUT EXTENDED,863.15,829.3,906.25,957.54,ATR Estimate,5.0,10.9,1.27,7,6042.05,236.95,12.08,,4–6 Days,Reassess at 16 trading days.,Tier 1 — Ready to Monitor Daily,5.2/10,6.5/10,
USHAMART,13:19:23,Master Terminal,515.5,514.85,0.13,31.37,0.36,🔥 VALID BREAKOUT,515.5,500.69,543.17,571.48,ATR Estimate,5.4,10.9,1.87,16,8248.0,236.96,16.5,,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.4/10,5.6/10,
ATALREAL,13:33:04,Emerging Leaders (Weekly),34.45,34.4,0.15,14.59,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),34.45,33.18,36.84,39.28,ATR Estimate,6.9,14.0,1.88,196,6752.2,248.92,13.5,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.8/10,8.9/10,
ATALREAL,13:34:21,Emerging Leaders (Weekly),34.48,34.4,0.23,14.65,Bypassed (Mature Base),🔥 VALID BREAKOUT,34.48,33.18,36.84,39.28,ATR Estimate,6.8,13.9,1.82,192,6620.16,249.6,13.24,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.8/10,8.9/10,
RBLBANK,14:09:16,Master Terminal,388.35,387.85,0.13,1.82,0.29,⚠️ FAKEOUT TRAP (Selling Wick),388.35,377.77,408.02,428.19,ATR Estimate,5.1,10.3,1.86,23,8932.05,243.34,17.86,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.6/10,5.7/10,
JSWSTEEL,14:18:14,Master Terminal,1320.1,1310.9,0.7,3.42,0.66,⚠️ BREAKOUT EXTENDED,1320.1,1285.6,1361.5,1412.1,ATR Estimate,3.1,7.0,1.2,7,9240.7,241.5,18.48,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.1/10,5.3/10,
RBLBANK,14:53:37,Master Terminal,392.0,389.6,0.62,2.66,0.33,⚠️ BREAKOUT EXTENDED,392.0,379.47,409.86,430.12,ATR Estimate,4.6,9.7,1.43,19,7448.0,238.07,14.9,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.6/10,5.7/10,
360ONE,15:06:32,Master Terminal,1187.6,1170.0,1.5,1.94,0.28,⚠️ BREAKOUT EXTENDED,1187.6,1135.37,1239.26,1308.53,ATR Estimate,4.3,10.2,0.99,4,4750.4,208.92,9.5,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.8/10,6.4/10,
SBIN,15:13:07,Master Terminal,1054.5,1053.9,0.06,1.91,0.55,🔥 VALID BREAKOUT,1054.5,1035.98,1089.73,1125.57,ATR Estimate,3.3,6.7,1.9,9,9490.5,166.68,18.98,⚠️ Units capped at 20% concentration limit.,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.2/10,6.4/10,
LGEINDIA,15:13:15,Master Terminal,1580.0,1578.9,0.07,5.26,0.62,🔥 VALID BREAKOUT,1580.0,1546.85,1643.0,1707.11,ATR Estimate,4.0,8.0,1.9,6,9480.0,198.9,18.96,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.0/10,5.9/10,
SBIN,15:14:24,Master Terminal,1054.0,1053.9,0.01,2.26,0.55,⚠️ FAKEOUT TRAP (Selling Wick),1054.0,1035.98,1089.73,1125.57,ATR Estimate,3.4,6.8,1.98,9,9486.0,162.18,18.97,⚠️ Units capped at 20% concentration limit.,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.2/10,6.4/10,
USHAMART,15:28:48,Master Terminal,521.45,519.95,0.29,1.88,0.56,⚠️ FAKEOUT TRAP (Selling Wick),521.45,505.65,548.55,577.14,ATR Estimate,5.2,10.7,1.72,15,7821.75,237.0,15.64,,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.4/10,5.6/10,
LGEINDIA,15:29:00,Master Terminal,1580.5,1578.9,0.1,2.3,0.64,⚠️ FAKEOUT TRAP (Selling Wick),1580.5,1546.85,1643.0,1707.11,ATR Estimate,4.0,8.0,1.86,6,9483.0,201.9,18.97,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.0/10,5.9/10,
ATALREAL,15:29:07,Emerging Leaders (Weekly),34.7,34.4,0.87,2.09,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,34.7,33.18,36.84,39.28,ATR Estimate,6.2,13.2,1.41,164,5690.8,249.28,11.38,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.8/10,8.9/10,
AUBANK,09:43:09,Master Terminal,1061.0,1060.0,0.09,2.43,0.28,🔥 VALID BREAKOUT,1061.0,1031.17,1117.66,1175.33,ATR Estimate,5.3,10.8,1.9,8,8488.0,238.64,16.98,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.5/10,5.3/10,
ASTERDM,09:43:13,Emerging Leaders (Weekly),838.5,835.37,0.37,2.39,Bypassed (Mature Base),🔥 VALID BREAKOUT,838.5,813.73,878.64,921.91,ATR Estimate,4.8,9.9,1.62,10,8385.0,247.7,16.77,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.2/10,10.0/10,
TATATECH,09:48:12,Master Terminal,784.85,778.3,0.84,4.91,0.52,⚠️ BREAKOUT EXTENDED,784.85,753.63,827.64,876.99,ATR Estimate,5.5,11.7,1.37,8,6278.8,249.76,12.56,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,5.9/10,5.2/10,
GLENMARK,09:49:20,Master Terminal,2275.6,2263.3,0.54,2.48,0.82,⚠️ BREAKOUT EXTENDED,2275.6,2204.68,2380.54,2497.78,ATR Estimate,4.6,9.8,1.48,3,6826.8,212.76,13.65,,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,5.9/10,7.3/10,
ASTERDM,09:54:27,Emerging Leaders (Weekly),849.15,835.37,1.65,2.01,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,849.15,813.73,878.64,921.91,ATR Estimate,3.5,8.6,0.83,7,5944.05,247.94,11.89,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.2/10,10.0/10,
GLENMARK,09:59:05,Master Terminal,2281.3,2271.0,0.45,1.85,0.84,⚠️ FAKEOUT TRAP (Selling Wick),2281.3,2212.18,2388.64,2506.28,ATR Estimate,4.7,9.9,1.55,3,6843.9,207.36,13.69,,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,5.9/10,7.3/10,
GLENMARK,10:09:48,Master Terminal,2282.8,2271.1,0.52,2.9,0.86,🔥 VALID BREAKOUT,2282.8,2212.28,2388.74,2506.39,ATR Estimate,4.6,9.8,1.5,3,6848.4,211.56,13.7,,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,5.9/10,7.3/10,
CIPLA,10:14:57,Master Terminal,1483.6,1480.1,0.24,2.39,0.45,🔥 VALID BREAKOUT,1483.6,1445.47,1549.37,1618.64,ATR Estimate,4.4,9.1,1.72,6,8901.6,228.78,17.8,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,5.1/10,6.5/10,
SUNDRMFAST,10:16:09,Master Terminal,1034.15,999.0,3.52,3.17,0.35,⚠️ BREAKOUT EXTENDED,1034.15,978.52,1039.96,1080.92,ATR Estimate,0.6,4.5,0.1,4,4136.6,222.52,8.27,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.5/10,5.8/10,
BELRISE,10:43:43,Master Terminal,245.32,244.9,0.17,5.01,0.38,🔥 VALID BREAKOUT,245.32,238.09,258.52,272.13,ATR Estimate,5.4,10.9,1.83,34,8340.88,245.82,16.68,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.7/10,6.4/10,
MOREPENLAB,10:48:55,Hybrid Alpha (SOVEREIGN_ALPHA_V24),81.71,79.51,2.77,2.0,5.76,⚠️ BREAKOUT EXTENDED,81.71,77.52,83.49,87.46,ATR Estimate,2.2,7.0,0.42,59,4820.89,247.21,9.64,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,9.4/10,7.0/10,93.0
PIDILITIND,11:14:05,Master Terminal,1676.2,1666.1,0.61,3.77,1.2,⚠️ BREAKOUT EXTENDED,1676.2,1630.78,1736.74,1807.39,ATR Estimate,3.6,7.8,1.33,5,8381.0,227.1,16.76,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.6/10,4.1/10,
PIDILITIND,12:19:50,Master Terminal,1682.5,1682.1,0.02,2.62,1.28,⚠️ FAKEOUT TRAP (Selling Wick),1682.5,1646.44,1753.42,1824.74,ATR Estimate,4.2,8.5,1.97,5,8412.5,180.3,16.83,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.6/10,4.1/10,
SBIN,13:12:56,Master Terminal,1069.4,1064.0,0.51,4.29,0.66,⚠️ BREAKOUT EXTENDED,1069.4,1046.34,1099.32,1134.65,ATR Estimate,2.8,6.1,1.3,9,9624.6,207.54,19.25,⚠️ Units capped at 20% concentration limit.,2 Trading Days,Reassess at 8 trading days.,Tier 1 — Ready to Monitor Daily,6.2/10,7.3/10,
AUBANK,13:42:09,Master Terminal,1099.5,1092.4,0.65,8.91,0.65,⚠️ BREAKOUT EXTENDED,1099.5,1062.69,1151.83,1211.25,ATR Estimate,4.8,10.2,1.42,6,6597.0,220.86,13.19,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.5/10,5.3/10,
AUBANK,13:44:41,Master Terminal,1096.6,1092.4,0.38,11.53,0.68,⚠️ FAKEOUT TRAP (Selling Wick),1096.6,1062.69,1151.83,1211.25,ATR Estimate,5.0,10.5,1.63,7,7676.2,237.37,15.35,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.5/10,5.3/10,
POONAWALLA,14:58:21,Master Terminal,489.1,487.7,0.29,3.72,0.77,🔥 VALID BREAKOUT,489.1,472.34,518.43,549.15,ATR Estimate,6.0,12.3,1.75,14,6847.4,234.64,13.69,,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.4/10,5.5/10,
POONAWALLA,14:59:38,Master Terminal,491.4,487.7,0.76,8.44,0.8,⚠️ BREAKOUT EXTENDED,491.4,472.34,518.43,549.15,ATR Estimate,5.5,11.8,1.42,13,6388.2,247.78,12.78,,2 Trading Days,Hard review at 6 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.4/10,5.5/10,
DYNAMATECH,10:52:57,Emerging Leaders (Weekly),11577.0,11149.09,3.84,2.02,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,11577.0,10835.8,11775.67,12402.25,ATR Estimate,1.7,7.1,0.27,0,0,0,0,Position too small for capital/risk combination.,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,5.8/10,10.0/10,
BELRISE,10:58:58,Master Terminal,248.85,246.75,0.85,2.15,0.72,⚠️ BREAKOUT EXTENDED,248.85,240.01,260.22,273.7,ATR Estimate,4.6,10.0,1.29,28,6967.8,247.52,13.94,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.7/10,5.6/10,
ARMANFIN,11:45:01,Emerging Leaders (Weekly),2073.0,2069.25,0.18,3.83,Bypassed (Mature Base),🔥 VALID BREAKOUT,2073.0,2002.83,2202.1,2334.94,ATR Estimate,6.2,12.6,1.84,3,6219.0,210.51,12.44,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.4/10,10.0/10,
PTCIL,11:48:53,Emerging Leaders (Weekly),19341.0,18599.77,3.99,1.84,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,19341.0,18181.28,19436.76,20273.75,ATR Estimate,0.5,4.8,0.08,0,0,0,0,Position too small for capital/risk combination.,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,8.2/10,9.4/10,
ARMANFIN,11:48:53,Emerging Leaders (Weekly),2085.0,2069.25,0.76,3.69,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,2085.0,2002.83,2202.1,2334.94,ATR Estimate,5.6,12.0,1.43,3,6255.0,246.51,12.51,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.4/10,10.0/10,
ARMANFIN,11:54:00,Emerging Leaders (Weekly),2077.6,2069.25,0.4,3.74,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),2077.6,2002.83,2202.1,2334.94,ATR Estimate,6.0,12.4,1.67,3,6232.8,224.31,12.47,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.4/10,10.0/10,
RAIN,12:22:55,Hybrid Alpha (SOVEREIGN_ALPHA_V24),249.31,247.62,0.68,2.72,1.46,⚠️ BREAKOUT EXTENDED,249.31,241.43,260.0,272.38,ATR Estimate,4.3,9.3,1.36,31,7728.61,244.28,15.46,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,8.7/10,7.0/10,95.1
RAIN,12:29:31,Hybrid Alpha (SOVEREIGN_ALPHA_V24),248.8,247.62,0.48,4.83,1.52,⚠️ FAKEOUT TRAP (Selling Wick),248.8,241.43,260.0,272.38,ATR Estimate,4.5,9.5,1.52,33,8210.4,243.21,16.42,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,8.7/10,7.0/10,95.1
GRASIM,12:57:47,Master Terminal,3261.0,3260.0,0.03,1.82,0.88,🔥 VALID BREAKOUT,3261.0,3193.5,3393.01,3526.02,ATR Estimate,4.0,8.1,1.96,3,9783.0,202.5,19.57,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.9/10,5.8/10,
ASTERDM,12:59:17,Emerging Leaders (Weekly),861.5,850.27,1.32,3.21,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,861.5,828.25,894.31,938.36,ATR Estimate,3.8,8.9,0.99,7,6030.5,232.75,12.06,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,5.5/10,10.0/10,
EMCURE,13:19:23,Emerging Leaders (Weekly),1967.7,1959.98,0.39,1.9,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),1967.7,1899.02,2081.89,2203.8,ATR Estimate,5.8,12.0,1.66,3,5903.1,206.04,11.81,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.1/10,8.7/10,
BHARATFORG,13:46:47,Master Terminal,2256.0,2254.9,0.05,3.98,0.98,🔥 VALID BREAKOUT,2256.0,2208.45,2347.8,2440.7,ATR Estimate,4.1,8.2,1.93,4,9024.0,190.2,18.05,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,6.8/10,4.6/10,
SBIN,13:46:48,Master Terminal,1100.4,1094.1,0.58,4.72,1.02,⚠️ BREAKOUT EXTENDED,1100.4,1075.61,1131.08,1168.06,ATR Estimate,2.8,6.1,1.24,9,9903.6,223.11,19.81,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,6.3/10,6.5/10,
CANBK,13:52:02,Master Terminal,132.37,132.33,0.03,1.88,0.81,🔥 VALID BREAKOUT,132.37,129.56,137.86,143.39,ATR Estimate,4.1,8.3,1.95,75,9927.75,210.75,19.86,⚠️ Units capped at 20% concentration limit.,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,6.0/10,7.0/10,
EMCURE,14:29:26,Emerging Leaders (Weekly),1971.7,1959.98,0.6,2.18,Bypassed (Mature Base),🔥 VALID BREAKOUT,1971.7,1899.02,2081.89,2203.8,ATR Estimate,5.6,11.8,1.52,3,5915.1,218.04,11.83,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.1/10,8.7/10,
EMCURE,14:33:20,Emerging Leaders (Weekly),1978.4,1959.98,0.94,3.43,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,1978.4,1899.02,2081.89,2203.8,ATR Estimate,5.2,11.4,1.3,3,5935.2,238.14,11.87,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.1/10,8.7/10,
GRASIM,14:59:11,Master Terminal,3332.0,3300.6,0.95,2.24,1.23,⚠️ BREAKOUT EXTENDED,3332.0,3233.27,3435.26,3569.93,ATR Estimate,3.1,7.1,1.05,2,6664.0,197.46,13.33,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 1 — Ready to Monitor Daily,5.9/10,5.8/10,
JSWENERGY,13:59:23,Master Terminal,573.75,572.8,0.17,2.12,Bypassed (Mature Base),🔥 VALID BREAKOUT,573.75,561.92,594.57,616.33,ATR Estimate,3.6,7.4,1.76,17,9753.75,201.11,19.51,⚠️ Units capped at 20% concentration limit.,1 Trading Day,"Up to 6 trading days — high quality, let it run.",Tier 1 — Ready to Monitor Daily,5.8/10,9.3/10,
BELRISE,15:02:36,Emerging Leaders (Weekly),253.03,249.97,1.22,2.24,Bypassed (Mature Base),⚠️ BREAKOUT EXTENDED,253.03,243.52,262.87,275.77,ATR Estimate,3.9,9.0,1.03,26,6578.78,247.26,13.16,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,6.4/10,9.7/10,
ABDL,11:19:53,Master Terminal,636.4,635.0,0.22,2.05,0.71,🔥 VALID BREAKOUT,636.4,611.89,681.23,727.46,ATR Estimate,7.0,14.3,1.83,10,6364.0,245.1,12.73,,1 Trading Day,Hard review at 3 trading days — lower conviction setup.,Tier 2 — Institutional Accumulation,6.2/10,6.3/10,
BEL,12:17:15,Master Terminal,411.0,410.6,0.1,6.47,Bypassed (Mature Base),🔥 VALID BREAKOUT,411.0,403.37,425.05,439.51,ATR Estimate,3.4,6.9,1.84,24,9864.0,183.12,19.73,⚠️ Units capped at 20% concentration limit.,1 Trading Day,"Up to 6 trading days — high quality, let it run.",Tier 1 — Ready to Monitor Daily,5.7/10,8.5/10,
MUNJALAU,12:44:16,Hybrid Alpha (SOVEREIGN_ALPHA_V24),117.7,116.64,0.91,2.01,12.51,⚠️ BREAKOUT EXTENDED,117.7,113.72,122.47,128.3,ATR Estimate,4.1,9.0,1.2,62,7297.4,246.76,14.59,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,8.2/10,7.0/10,86.8
BEL,12:48:08,Master Terminal,410.7,410.6,0.02,4.52,Bypassed (Mature Base),⚠️ FAKEOUT TRAP (Selling Wick),410.7,403.37,425.05,439.51,ATR Estimate,3.5,7.0,1.96,24,9856.8,175.92,19.71,⚠️ Units capped at 20% concentration limit.,1 Trading Day,"Up to 6 trading days — high quality, let it run.",Tier 1 — Ready to Monitor Daily,5.7/10,8.5/10,
GLENMARK,13:14:49,Master Terminal,2315.1,2313.0,0.09,1.81,0.27,🔥 VALID BREAKOUT,2315.1,2257.49,2424.02,2535.05,ATR Estimate,4.7,9.5,1.89,4,9260.4,230.44,18.52,,1 Trading Day,Reassess at 4 trading days.,Tier 1 — Ready to Monitor Daily,6.0/10,8.1/10,
ATALREAL,13:50:14,Emerging Leaders (Weekly),35.77,35.76,0.03,1.84,Bypassed (Mature Base),🔥 VALID BREAKOUT,35.77,34.74,37.8,39.84,ATR Estimate,5.7,11.4,1.97,242,8656.34,249.26,17.31,,10–20 Trading Days,Up to 10–20 Trading Days — long-horizon emergence structure. Look for multi-week trend run.,Emerging Leader — Pre-Breakout Phase,7.8/10,9.5/10,
